xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
-3.04,5.76,-5.56,-4.39,13.43,-5.37,light
-4.1,6.33,-6.98,1.34,10.19,11.41,light
-3.85,7.98,-8,6.9,3.17,14.95,light
-1.89,6.47,-8.12,2.99,3.97,13.12,light
-1.94,11.46,-8.66,4.88,1.83,26.37,light
0.96,10.79,-3.3,0,28.87,5.92,light
-4.93,8.71,-4.54,3.11,27.28,-14.89,light
2.38,11.52,-9.02,3.36,36.32,-32.71,light
-1.24,7.19,-4.9,0.92,60.3,-24.9,light
-1.66,4.98,-3.34,-1.28,51.7,-23.56,light
-1.2,4.03,-2.54,-5.62,43.27,-21,light
-0.9,5.58,-4.36,-8.61,32.23,-14.1,light
-2.25,5.92,-7.37,-6.65,25.33,-13.24,light
-2.56,5.08,-6.06,1.34,15.38,-24.96,light
-0.45,7.64,-5.85,0.31,16.72,-34.48,light
-0.28,8.01,-8.4,-5.8,16.91,-27.83,light
-3.14,11.86,-10.14,-14.34,17.03,-17.09,light
-7.78,13.6,-8.93,-8.12,17.64,-22.58,light
0.77,10.24,-3.89,-4.76,2.08,-28.14,light
-0.94,9.27,-4.51,-18.13,28.56,-38.33,light
-4.28,7.98,-4.81,-22.89,24.17,-39.98,light
-2.75,6.63,-3.89,-23.56,25.21,-44.62,light
-1.26,4.91,-2.81,-29.54,30.94,-49.56,light
-1.36,4.75,-3.37,-35.28,39.61,-42.24,light
-3.38,5.14,-3.97,-35.16,44.92,-31.31,light
-5.82,5.15,-5.38,-31.01,36.13,-19.84,light
-4.52,4.53,-4.92,-18.8,18.68,-7.75,light
-3.97,6.74,-5.67,-9.03,8.18,6.71,light
-5.62,9.5,-9.1,-19.65,-3.23,9.28,light
-3.51,7.84,-11.32,-20.69,-1.53,21.3,light
2.37,12.44,-9.54,-18.86,18.01,56.64,light
6.85,13.89,-6.15,-96.01,83.62,8.54,light
6.77,4.81,-2.91,-123.41,172.55,-69.46,light
-2.62,3.13,-6.44,-108.22,165.95,-68.85,light
-0.56,2.8,-2.61,-85.57,142.46,-25.63,light
-5.17,1.88,-2.77,-60.36,148.86,-40.16,light
-10.69,8.6,-2.2,-26.43,128.36,22.77,light
0.33,2.02,-8.15,-6.35,47.42,42.18,light
-2.31,2.28,-6.13,38.27,95.64,-44.01,light
-6.38,7.59,-1.22,62.81,85.14,-94.67,light
-3.72,9.14,1.61,19.84,2.99,-79.41,light
0.88,11.22,1.89,-41.81,-15.56,-62.5,light
-1.93,11.8,-1.31,-112.49,-7.81,-41.75,light
-6.17,12.51,-5.26,-132.14,-4.76,-33.33,light
-30.45,2.23,-28.91,-229.06,-46.45,-276,light
-18.52,17.88,-14.04,-249.33,-394.23,-115.3,light
27.93,2.87,6.16,-139.59,-304.14,-40.34,light
4.3,-7.53,23.36,-66.96,-42.11,83.56,light
-4.21,-0.96,16.1,-28.44,23.07,-14.59,light
0.13,3.61,8.54,-25.33,21.48,-55.3,light
-3.56,1.03,6.44,-19.17,15.69,13.37,light
-11.17,-1,9.27,-4.88,4.94,24.05,light
-2.45,1.56,9.98,11.78,-28.93,5.68,light
0.64,3.72,8.17,24.11,-3.97,4.82,light
-4.9,3.18,10.62,26.49,11.72,3.3,light
-3.85,2.74,10.56,22.52,0.18,-0.61,light
-2.65,5.55,10.8,15.38,6.47,-5.31,light
-2.22,3.94,10.09,3.17,13.12,3.72,light
-2.94,4.02,10.29,1.65,18.49,8.12,light
-2.82,3.58,10.09,2.99,23.86,7.02,light
-2.69,2.99,9.71,11.96,30.4,4.09,light
-3.13,3.21,9.91,22.64,31.43,4.64,light
-2.38,2.43,9.27,34.91,47.55,1.34,light
-3.03,4.2,8.29,44.68,60.06,4.46,light
-4.36,5.35,6.34,49.87,65.8,16.66,light
-6.3,6.54,5.02,51.15,55.36,28.63,light
-6.4,6.87,4.03,51.51,42.18,36.68,light
-2.47,7.27,2.43,57.5,29.79,36.8,light
-0.94,8.33,1.26,58.35,49.44,19.29,light
-4.03,9.81,1.53,53.71,66.1,9.7,light
-3.45,8.88,0.05,51.76,72.45,-7.57,light
-3.28,9.7,0.5,47,94.36,-19.59,light
-4.49,8.82,-0.35,31.8,98.21,-8.12,light
-6.55,7.78,-0.89,23.62,107.73,-3.23,light
-6.6,7.17,-1.47,20.2,105.04,-10.99,light
-6.22,6.95,-1.16,14.77,96.98,-10.99,light
-5.39,7.4,-1.87,10.19,99.3,0.73,light
-4.74,8.46,-2.64,5.49,106.57,25.7,light
-5.29,12.18,-3.39,0.79,111.39,55.79,light
-5.75,10.34,-4.41,1.65,99.12,125.37,light
2.45,3.59,-9.17,-6.16,135.38,64.58,light
-8.28,16.48,-2.57,21.55,197.45,25.21,light
-2.9,13.88,-5.02,-31.49,100.4,75.87,light
-2.9,10.43,-6.59,-28.93,110.9,36.87,light
-3.16,12.23,-2.75,-25.15,80.51,14.1,light
1.33,9.83,-3.77,-25.51,45.47,14.59,light
-0.27,10.66,-2.74,-22.34,48.4,15.63,light
3.15,10.02,-3.34,-25.82,33.08,16.91,light
3.4,10.08,-3.52,-35.1,54.75,-16.54,light
0.41,9.89,-3.87,-41.63,60.61,-26.25,light
-0.68,10.41,-4.4,-39,49.44,-16.72,light
-0.43,10.35,-2.92,-39.06,39.98,-17.21,light
-3.42,11.05,0.16,-37.48,13.61,-14.28,light
-0.47,9.06,0.52,-26.31,-14.22,4.33,light
-0.01,5.07,2.5,-11.72,-11.6,-6.23,light
2.63,6.12,1.13,5.86,-7.63,-7.08,light
1.06,5.75,1.23,25.09,4.7,5.92,light
-0.44,6.56,0.51,40.89,-0.85,3.17,light
0.75,7.42,0.58,49.74,-12.21,-5.43,light
1.87,8.72,-0.47,53.83,-13.79,-7.69,light
0.35,7.86,-0.64,53.71,-10.13,-8.67,light
1.07,7.49,-0.67,53.47,-11.05,-13.73,light
1.79,7.73,-1.68,50.17,-6.1,-16.85,light
2.27,8.44,-2.5,45.35,0.37,-21.61,light
1.35,8.11,-3,38.57,12.51,-32.23,light
0.36,8.53,-3.66,33.51,16.72,-31.74,light
0.97,8.8,-3.75,25.63,23.38,-28.38,light
0.97,7.91,-4.43,19.53,36.25,-30.94,light
1.97,6.84,-5.67,21.97,51.51,-38.09,light
3.78,5.18,-7.01,26.86,72.33,-42.48,light
1.68,6.08,-7.37,24.54,79.41,-48.46,light
-4.51,12.35,-7.31,6.53,58.53,-58.35,light
-10.57,11.22,-6.88,-0.85,2.2,-32.41,light
-5.68,13.43,-6.84,-4.58,-40.41,-13.31,light
-0.65,10.07,-1.65,5.19,-23.07,1.89,light
-0.15,7.13,-1.53,-0.55,12.76,-2.56,light
-4.87,6.5,-2.38,-0.37,10.07,-23.86,light
-5.43,8.44,-5.33,2.14,12.08,-39.06,light
-1.86,8.04,-4.31,6.84,14.89,-31.25,light
-3.44,7.17,-4.26,6.53,26.25,-17.58,light
-3.36,7.6,-4.06,4.27,21.06,-16.85,light
-3.49,7.52,-4.92,0.55,21.61,-20.08,light
-3.88,6.63,-4.95,0.55,18.98,-16.3,light
-3.92,6.51,-5.46,4.64,16.91,-7.63,light
-4.8,6.87,-5.64,9.34,11.35,1.46,light
-4.82,6.15,-5.46,11.29,3.17,2.5,light
-4.36,5.43,-5.49,16.24,-4.64,9.22,light
-4.28,5.16,-5.83,21.85,-10.99,17.88,light
-3.45,5.84,-6.25,13.98,-11.11,27.95,light
-3.01,7.11,-7.15,4.76,-14.28,24.41,light
-2.07,12.18,-7.41,-12.7,-4.33,10.38,light
-1.18,12.6,-6.54,-39.37,16.91,-5.68,light
-3.99,9.87,-5.53,-44.19,20.39,-19.1,light
-3.31,9.15,-3.75,-31.92,-0.37,-13.67,light
-0.47,7.74,-1.5,-20.2,-3.54,-5.68,light
0.55,7.31,-1.89,-12.76,-1.1,4.21,light
0.29,8.1,-3.24,-6.04,3.23,17.52,light
-0.57,8.84,-4.22,0.79,7.32,26.55,light
-1.07,7.36,-3.47,3.78,3.05,22.09,light
-1,7.93,-4.08,5.37,3.6,13.06,light
-1.28,7.88,-5.17,11.05,4.03,7.02,light
-1.06,7.5,-5.1,16.54,3.78,3.3,light
-0.53,7.3,-5.61,21.67,3.72,-5,light
-0.78,7.2,-5.73,24.84,4.27,-12.02,light
0.09,6.86,-5.79,25.33,3.66,-20.26,light
1.11,5.69,-6.05,25.94,7.87,-26.67,light
1.44,5.74,-5.39,31.62,17.33,-30.88,light
-3.58,9.72,-5.57,23.19,14.77,-31.8,light
-13.67,13.1,-9.13,15.5,-10.25,-11.47,light
2.7,8.7,-6.02,18.01,-54.2,22.64,light
2.13,7.53,-3.57,17.46,-8.3,23.07,light
-2.41,6.17,-2.78,2.93,11.35,-3.48,light
-4.58,9.5,-7.67,-3.78,1.83,-7.14,light
-2.94,7.12,-5.65,7.02,-9.89,-4.82,light
-2.81,7.13,-5.43,10.44,-9.46,-7.45,light
-2.41,6.7,-5.45,8.18,-13.06,3.05,light
-2.27,6.62,-5.45,4.27,-10.68,7.26,light
-3.31,6.33,-5.94,2.99,-8.3,5.49,light
-3.1,5.98,-5.86,6.47,-7.69,6.9,light
-3.2,6.21,-6.13,10.56,-9.22,11.6,light
-2.57,7,-6.15,8.73,-9.46,17.64,light
-2.87,6.48,-6.7,6.16,-6.65,17.82,light
-4.27,7.69,-6.36,5,-9.52,21.85,light
-0.99,9.46,-8.76,8.79,-19.65,29.48,light
-3.87,8.57,-7.04,0.49,-8.24,19.29,light
-2.77,7.6,-6.08,4.15,-18.01,26.61,light
-2.45,7.37,-4.55,3.36,-23.68,27.53,light
0.44,7.7,-4.49,-0.92,-29.6,31.92,light
1.28,7.75,-5.5,-2.32,-22.03,34.06,light
-0.59,7.57,-6.11,-0.43,-14.04,28.99,light
-0.1,7.55,-6.6,0.49,-15.69,28.63,light
-0.44,6.71,-6.08,-0.12,-17.58,32.59,light
-0.5,5.85,-5.62,0.73,-19.78,30.94,light
0.26,6.22,-5.37,0.67,-20.63,25.88,light
1.2,7.51,-6,-4.33,-19.17,20.39,light
1.43,6.75,-6.99,-6.59,-13.24,6.47,light
1.63,5.93,-7.3,-0.43,4.39,-16.3,light
-0.5,7.19,-6.25,-0.24,20.57,-35.64,light
-0.99,6.92,-7.01,-4.82,16.05,-34,light
-0.43,6.22,-7.74,5.92,17.03,-39.92,light
-1.89,8.86,-8.6,8,18.74,-51.09,light
-4.96,11.69,-8.18,3.78,2.2,-28.44,light
-0.13,7,-3.9,2.32,-12.33,-21.18,light
-1.38,5.64,-2.14,-4.7,-3.42,-21.91,light
-4.64,7.73,-6.45,-3.48,-7.39,3.97,light
-4.5,7.87,-6.62,6.04,-26.25,14.65,light
-2.38,7.03,-5.35,6.16,-31.25,5.43,light
-2.19,6.42,-5.08,-0.55,-27.83,3.6,light
-2.37,6.19,-5.97,-3.78,-20.63,8,light
-2.52,5.69,-6.16,0.61,-19.04,14.59,light
-2.04,6.14,-5.83,5.74,-16.78,23.13,light
-2.65,6.04,-5.99,8.97,-12.82,29.36,light
-2.49,6.27,-6.34,9.52,-14.71,26.98,light
-2.6,7.65,-5.53,9.34,-17.27,30.15,light
1.16,13.18,-9.05,4.46,-23.32,40.89,light
-1.37,8.32,-7.06,-3.23,13.37,20.39,light
-6.84,6.72,-3.53,5.37,0.43,6.16,light
-0.22,7.32,-3.07,3.05,-20.26,9.58,light
2.31,9.5,-6.78,0.18,-5.25,11.6,light
-1.57,7.25,-5.12,-1.89,14.71,9.46,light
-2.44,6.98,-5.13,1.04,5.8,12.76,light
-1.19,6.94,-5.43,2.14,-2.44,15.87,light
-0.72,6.96,-5.27,-0.55,-7.81,19.53,light
-0.36,5.98,-5.79,0.18,-9.52,15.32,light
-0.85,5.82,-6.09,7.14,-9.4,1.71,light
0.07,6.25,-6.36,11.96,-10.56,-5.8,light
0.33,7.77,-6.05,12.15,-6.23,-10.31,light
-1.46,7.71,-6.77,5.25,-5.49,-12.7,light
-1.65,11.62,-8.53,-1.95,-3.66,-19.04,light
-5.67,11.01,-8.03,-0.37,-2.01,-6.29,light
-0.2,7.74,-5.6,2.38,-20.51,3.48,light
-0.15,6.56,-2.35,2.75,-7.51,1.95,light
-2.36,6.97,-3.44,-4.27,-1.71,-10.13,light
-4.92,8.47,-7.85,-0.85,-11.35,1.46,light
-2.45,7.59,-5.31,7.57,-20.51,2.2,light
-1.11,7.1,-5.21,6.41,-16.66,0,light
-1.36,7.19,-4.93,0.12,-6.53,-2.93,light
-2.16,6.64,-5.26,-5.49,3.6,-7.57,light
-1.45,6.29,-5.8,-2.75,10.25,-7.08,light
-1.43,6.74,-5.67,0.43,18.55,-2.08,light
-2.51,6.74,-5.57,0.06,21.91,0.92,light
-1.94,6.64,-5.99,-1.46,23.13,-0.98,light
-2.06,6.89,-6.81,1.46,24.66,1.65,light
-2.78,10.91,-5.63,-0.12,21.24,5,light
0.74,9.05,-7.76,-0.67,26.31,-10.31,light
-4.69,6.92,-4.02,-3.11,34.73,-39.73,light
0.64,7.89,-2.64,-2.93,20.63,-35.64,light
2.88,10.8,-8.62,-11.6,43.27,-36.5,light
-1.13,7.45,-6.14,-10.31,76.11,-42.6,light
-1.74,6.9,-5.36,-11.6,74.95,-44.92,light
-0.98,7.32,-5.97,-15.26,77.27,-54.93,light
-0.86,7.13,-6.33,-17.88,78.55,-56.46,light
-3.18,6.31,-6.54,-14.22,78.25,-61.71,light
-3.15,6.11,-5.7,-6.84,65.8,-64.88,light
-2.28,6.25,-5.49,-3.78,55.24,-63.96,light
-1.75,6.89,-5.76,-2.08,48.46,-62.01,light
-2.64,7.69,-6.64,-4.21,44.13,-59.69,light
-3.12,7.28,-6.38,-4.15,40.41,-56.95,light
-1.85,7.91,-6.28,-6.47,41.26,-48.95,light
-1.77,8.02,-6.02,-8.36,42.3,-40.83,light
-2.27,7.57,-6.41,-14.47,51.39,-46.75,light
-3.25,6.91,-6.27,-15.56,53.16,-51.51,light
-3.16,6.47,-6.08,-15.81,50.05,-55.66,light
-3.15,6.39,-6.16,-15.69,48.65,-53.34,light
-2.77,6.48,-6.2,-14.77,48.1,-49.8,light
-2.61,6.52,-6.01,-15.01,50.48,-47.12,light
-3.1,6.86,-6.22,-16.42,52.86,-45.47,light
-3.5,6.73,-6.47,-16.17,54.08,-45.29,light
-3.34,6.38,-6.32,-14.59,54.02,-44.13,light
-3.06,6.2,-6.16,-13.18,55.36,-42.48,light
-3.23,6.38,-6.13,-14.89,59.2,-42.42,light
-3.75,6.56,-6.27,-15.81,62.32,-43.76,light
-4.22,6.42,-6.32,-16.72,62.99,-44.68,light
-4.36,6.39,-6.44,-14.89,62.32,-45.35,light
-3.76,8.26,-7.1,-14.59,61.71,-45.9,light
-2.8,6.35,-7.22,-15.14,65,-52.06,light
-4.58,6.03,-6.22,-11.29,65.8,-54.08,light
-3.25,7.47,-5.56,-7.08,55.73,-52.8,light
0.14,8.93,-5.51,-12.57,54.02,-49.99,light
0.34,8.25,-5.41,-19.65,65.25,-47.61,light
-0.11,8.35,-6.05,-24.41,71.9,-47.49,light
-0.79,7.56,-6.87,-24.29,78.86,-46.26,light
-0.33,7.66,-6.27,-24.29,79.65,-44.8,light
-0.21,6.73,-6.01,-27.04,83.62,-45.78,light
-1.37,6.54,-6.27,-25.94,85.88,-48.95,light
-1,6.55,-6.29,-21.91,81.79,-50.48,light
-1.15,6.44,-6.51,-22.71,82.15,-47.49,light
-1.67,5.63,-6.72,-19.84,80.02,-47.67,light
-2.79,5.19,-6.48,-11.35,75.56,-50.78,light
-2.04,5.48,-6.42,-4.46,65.86,-51.76,light
-1.65,6.56,-6.59,-1.34,59.51,-48.83,light
-2.41,7.49,-7.8,-1.34,55.42,-53.59,light
-3.8,10.36,-6.28,-7.93,50.42,-67.32,light
-8.91,10.73,-8.24,-13.18,41.69,-52.49,light
3.8,9.51,-4.32,0.55,23.62,-35.83,light
-0.9,6.44,-2.42,-9.22,53.71,-38.82,light
-5.65,7.77,-5.38,-16.91,39.31,-45.35,light
-3.72,7.15,-5.46,-7.93,21.61,-27.1,light
-2.45,6.87,-4.62,-1.71,12.08,-21.24,light
-2.79,6.51,-4.71,-2.93,8.97,-17.94,light
-4.18,6.16,-4.64,-5.37,7.51,-17.7,light
-3.29,6.06,-5.6,-2.81,-2.87,-11.78,light
-2.21,5.92,-5.79,4.46,-1.65,0.55,light
-2.88,5.88,-5.9,11.72,-3.3,15.5,light
-3.02,7.53,-6.21,14.16,-5.98,18.62,light
-2.53,6.83,-6.87,8.79,-7.26,16.78,light
-4.45,9.73,-6.82,7.51,-14.1,24.29,light
2.04,11.22,-7.36,11.41,-13.49,33.33,light
-2.34,8.61,-5.69,5.8,1.89,23.07,light
-4.76,7.34,-3.42,10.25,-8.06,17.03,light
0.88,8.26,-4.06,7.81,-23.32,19.47,light
2.63,8.9,-6.02,2.38,-0.55,19.71,light
-1.01,7.39,-4.74,0.98,8.54,22.95,light
-1.91,6.49,-4.42,1.71,-1.28,23.38,light
-0.04,6.82,-4.7,1.89,-9.28,18.62,light
0.1,6.48,-5.63,1.89,-6.9,7.93,light
-0.48,6.49,-5.89,4.03,-6.04,-5.49,light
-0.05,7.04,-6.12,3.17,-4.46,-14.1,light
1.29,7.88,-6.04,-0.55,-0.18,-19.78,light
-0.71,8.11,-6.62,-4.82,6.16,-21.79,light
-0.17,9.16,-5.53,-3.91,7.87,-24.23,light
-3.15,9.92,-9.17,-2.44,9.83,-18.55,light
-1.37,9.39,-5.76,0.92,-1.22,-8.97,light
0.34,7.44,-3.25,-0.85,6.9,-13.67,light
-2.54,6.72,-3.01,-6.29,15.08,-20.69,light
-5.19,8.41,-6.44,-3.23,0,-5.8,light
-3.95,7.53,-5.61,6.59,-18.07,2.5,light
-1.91,7.51,-4.77,6.1,-22.77,-4.39,light
-1.99,7.3,-3.98,-3.23,-21.48,-5.07,light
-3,7.01,-4.73,-12.45,-18.98,-8.18,light
-1.56,5.92,-6.47,-7.32,-16.54,-3.42,light
-1.08,5.56,-6.04,7.93,-13.37,11.84,light
-1.45,5.81,-5.7,16.6,-6.23,22.77,light
-2.37,7.37,-5.72,14.71,-3.78,24.72,light
-2.84,6.54,-6.87,9.58,-4.09,18.43,light
-2.89,9.17,-5.68,8,-10.74,24.72,light
1.05,10.72,-8.61,9.89,-14.22,35.22,light
-2.33,8.03,-5.85,8.85,4.7,17.76,light
-4.96,7.55,-2.44,8.91,-8.06,2.93,light
1.37,8.61,-4.79,2.75,-18.98,5.55,light
2.16,8.62,-6.5,-1.28,8.24,1.65,light
-0.44,7.42,-4.51,-3.36,24.05,6.04,light
-2.12,6.33,-4.84,-3.17,15.56,9.28,light
-0.94,7.04,-5.3,-4.39,7.39,7.39,light
-0.04,6.65,-5.44,-4.52,5.43,2.01,light
-0.96,6.3,-6.23,-2.93,8.12,-7.02,light
-0.08,6.4,-6.06,-0.18,8.61,-17.33,light
-1.85,7.13,-6.36,-7.51,-3.85,-2.5,light
-1.32,7.35,-6.25,-9.16,-2.08,-5.43,light
-1.42,7.45,-6.1,-13.67,0,-3.91,light
-1.54,7.32,-6.2,-14.89,1.28,-6.04,light
-1.85,7.3,-6.03,-11.29,2.08,-5.62,light
-1.79,7.87,-6.03,-10.5,0.43,-4.7,light
-1.94,7.61,-5.74,-8.91,-0.98,-5.25,light
-1.98,7.73,-5.42,-5.92,-3.42,-5.19,light
-1.99,7.82,-5.32,-4.09,-7.02,-0.67,light
-1.45,7.83,-5.35,-1.71,-5.43,-0.61,light
-1.2,7.61,-5.06,-0.61,-4.33,1.4,light
-1.63,6.85,-4.88,-1.65,-2.62,4.88,light
-1.59,5.91,-4.17,-0.06,-4.64,-2.26,light
-0.51,5.42,-3.08,-1.28,-5.31,-7.69,light
-0.01,8.83,-5.91,-3.91,6.84,-14.34,light
-3.02,10.12,-7.86,-16.05,18.92,-11.66,light
-1.28,7.14,-9.01,-14.47,24.35,-30.76,light
0.01,7.01,-7.39,0.37,39.31,-53.28,light
-0.95,7.1,-6.9,-3.42,50.05,-65.55,light
-2.26,5.28,-7.34,-5.43,56.09,-49.56,light
-5.37,5.03,-7.29,4.03,52.49,-20.87,light
-6.14,4.87,-7.15,10.86,29.17,-14.59,light
-2.69,5.55,-6.22,10.38,12.08,-13.55,light
-0.38,5.45,-6.61,7.14,17.88,-5.13,light
-2.06,5.15,-7.36,11.23,23.8,7.93,light
-4.38,5.14,-7.7,17.88,15.87,23.19,light
-4.9,12.88,-8.12,9.7,12.57,37.29,light
-1.94,10.47,-7.53,-6.71,-22.22,30.52,light
-0.72,7.11,-6.56,-1.16,-26.55,35.71,light
-0.02,7.5,-4.91,5.98,-21.48,24.17,light
-0.51,6.18,-4.61,0.73,-18.19,14.83,light
1.34,6.25,-4.68,1.28,-12.63,6.35,light
1.42,6.75,-4.91,-3.23,2.2,1.95,light
-0.57,5.68,-5.78,-5.13,9.4,-3.17,light
-0.56,5.19,-6.56,2.08,9.4,-6.29,light
-0.25,5.62,-6.42,11.47,12.15,-13.49,light
0.58,5.15,-6.89,20.14,15.56,-22.83,light
-1.29,9.94,-9.33,27.95,22.71,-28.56,light
-7.45,13.53,-9.6,12.15,0.43,-36.25,light
1.13,5.98,-4.08,-22.03,-10.8,-52.43,light
0.26,9.85,-5.5,1.46,19.84,-43.58,light
-1.66,7.3,-6.22,-0.98,28.93,-9.7,light
-4.88,7.04,-6.36,-1.16,25.82,-18.07,light
-3.48,6.52,-5.77,2.69,13.18,-38.27,light
-0.95,5.76,-5.53,5.43,10.19,-28.26,light
-2.26,5.28,-5.75,6.1,13.85,-8.97,light
-3.83,5.43,-5.7,6.9,8.24,-5.92,light
-2.22,3.67,-5.76,10.07,-1.53,-3.72,light
-2.99,4.53,-5.71,27.28,-1.46,15.44,light
-4.87,10.31,-6.86,25.45,-13.85,31.68,light
-3.43,11.21,-9.83,-7.32,-17.88,53.41,light
-1.91,7.64,-7.81,-3.11,-32.23,41.14,light
-5.35,6.11,-7.25,7.81,-45.53,56.21,light
-2.13,4.34,-5.49,14.83,-62.5,55.91,light
-0.15,7.92,-3.96,5.07,-65.98,64.88,light
1.78,7.13,-5.96,-13.55,-54.44,66.65,light
1.86,5.61,-5.87,-2.5,-39.12,61.77,light
-1.29,5.33,-6.96,11.54,-30.33,64.45,light
-1.95,6.25,-6.94,25.94,-41.38,43.64,light
0.53,6.3,-5.42,27.4,-48.95,26,light
0.42,7.97,-5,16.97,-45.53,27.1,light
-2.74,8.44,-8.94,23.8,-37.11,49.74,light
-2.03,7.18,-7.07,16.05,-57.25,72.63,light
-1.76,8.52,-9.2,25.51,-52.73,65.43,light
0.26,4.91,-8.72,31.74,-64.58,63.9,light
-1.38,6.58,-7.75,32.53,-67.57,73.67,light
-1.63,5.8,-7.35,21.61,-79.16,70.5,light
-1.48,6.23,-7.86,14.1,-87.4,74.04,light
-0.94,5.69,-8.09,5.55,-94.12,90.21,light
-1.12,5.75,-7.17,-1.1,-96.19,95.7,light
-1.23,5.02,-6.06,-7.14,-99.67,99.37,light
-0.22,7.06,-9.37,-12.45,-108.4,115.91,light
-0.59,5.27,-9.94,-8.36,-105.59,137.51,light
1.62,7.41,-9.74,11.41,-105.41,113.77,light
1.92,6.23,-9.31,7.93,-93.08,79.65,light
1.27,6.74,-6.6,8.73,-87.77,76.48,light
1.3,4.77,-4.81,0.31,-81.54,60.42,light
2.26,4.74,-5.24,7.14,-70.31,33.69,light
2.19,6.34,-6.05,17.15,-55.05,16.72,light
1.67,6.32,-5.89,20.63,-41.08,12.94,light
-0.15,6.72,-8.11,30.88,-28.93,11.9,light
0.81,7.09,-8.8,36.13,-26.49,11.11,light
0.22,9.8,-8.94,42.6,-19.17,22.77,light
-2.41,8.53,-9.9,12.02,-22.03,40.34,light
-3.77,9,-7.5,10.86,-32.47,39.98,light
-2.5,7.38,-4.83,-6.9,-33.33,34.61,light
-2.28,5.92,-5.25,-12.76,-27.47,30.46,light
-2.28,5.96,-5.36,-9.22,-22.4,31.86,light
-2.42,5.74,-5.77,-12.08,-24.48,26.79,light
-1.67,5.71,-6.09,-9.03,-26.49,26.18,light
-1.48,6.06,-5.8,-9.4,-28.5,29.3,light
-2.19,5.54,-6.16,-7.39,-34.97,34.42,light
-2.62,5.57,-6.98,1.65,-44.31,41.75,light
-2.39,5,-7.85,12.15,-53.28,54.81,light
-1.86,4.66,-8.17,22.28,-59.27,65.86,light
-0.74,5.34,-8.19,33.51,-57.86,68.05,light
1.21,25.8,-8.74,-1.59,-49.56,72.08,light
-1.74,6.06,-1.36,-14.04,-25.15,38.88,light
-2.37,7.6,-7.08,16.42,-29.36,32.71,light
-0.6,7.07,-5.8,25.94,-32.47,24.29,light
-0.01,4.86,-4.52,19.65,-34.24,30.82,light
-0.5,4.8,-4.23,14.95,-32.9,29.11,light
0.3,6.46,-4.66,6.96,-23.25,21.24,light
1.6,7.86,-6.78,-2.32,-10.5,9.16,light
1.02,5.81,-7.67,-3.54,0.92,3.72,light
0.37,4.76,-8.93,8.42,18.07,0.49,light
0.44,5.53,-8.26,17.7,19.71,-19.35,light
2.2,8.39,-8.01,21.61,29.79,-37.05,light
-6.73,18.7,-10.34,-19.04,26.98,-37.54,light
-2.01,6.88,-4.77,-5.07,28.08,-61.46,light
0,6.28,-6.4,-8.3,30.03,-39.98,light
-0.79,5.64,-6.03,-14.71,41.02,-31.74,light
-4.3,7.13,-4.52,-24.66,34.85,-33.08,light
-3.61,4.96,-4.69,-34.91,12.15,-27.28,light
-2.22,3.56,-4.37,-26.49,-4.03,-9.58,light
-1.83,1.93,-5.28,-5.13,-7.75,10.68,light
-1.5,5.83,-7.25,29.79,5.55,24.41,light
-2.58,6.97,-9.33,21.24,15.5,13.37,light
-1.14,17.78,-9.23,27.34,4.94,36.25,light
-4.93,11.03,-6.44,8.73,3.78,17.64,light
-2.72,6.3,-7.85,23.13,-10.19,-5.49,light
1.31,9.58,-5.87,17.64,-4.64,-6.16,light
-0.06,6.74,-4.52,-0.37,23.32,-23.32,light
0.35,5.71,-3.28,-11.66,32.47,-32.53,light
0.91,5.38,-5.07,-26.37,57.07,-38.64,light
0.35,4.86,-6.13,-20.45,72.33,-39.18,light
-2.28,4.24,-8.24,-14.95,74.71,-36.87,light
-3.51,3.62,-7.88,6.9,66.47,-41.87,light
-0.09,7.81,-6.73,19.65,54.63,-58.35,light
-8.44,17.18,-11.22,-12.45,64.51,-92.53,light
2.66,7.01,-7.54,-19.59,54.08,-82.46,light
1,6.99,-7.23,-9.52,94.24,-78.49,light
-4.34,5.98,-6.79,-18.74,100.4,-88.32,light
-4.87,5.45,-5.61,-21.97,80.26,-99.85,light
-3.89,3.98,-4.35,-26.92,58.11,-71.17,light
-3.39,3.76,-5.61,-28.14,40.1,-45.23,light
-2.02,2.44,-6.23,-8.85,34,-10.99,light
-4.93,3.22,-8.04,14.95,21.79,12.88,light
-6.36,10.84,-5.54,26.43,-1.65,25.88,light
0.53,21.72,-13.79,-37.6,-13.31,49.62,light
-3.66,6.21,-4.1,-31.07,-20.08,6.9,light
-3.68,5.72,-5.49,-24.84,-21,4.39,light
-2.82,3.54,-1.2,-25.39,-36.74,-5.37,light
3.59,8.63,-3.27,-50.48,-12.15,-7.2,light
6.58,8.24,-5.19,-37.96,29.54,-1.95,light
-0.09,3,-5.51,-24.84,57.43,-5.55,light
-6.1,5.99,-7.83,1.34,59.14,-32.47,light
-1.05,12.9,-9.43,0.85,30.33,-87.46,light
3.17,13.88,-5.56,-28.99,64.27,-129.94,light
1.2,-0.17,-2.33,-44.49,88.68,-135.93,light
-7.12,5.63,-2.43,-20.26,74.71,-111.02,light
-13.38,5.76,-0.39,-52.73,38.09,-93.51,light
-2.55,0.73,-2.99,-55.66,-13.92,-99,light
0.11,1.2,-1.58,-23.62,-21,-90.33,light
