xAcc,yAcc,zAcc,xGyro,yGyro,zGyro,label
3.77,-0.97,7.46,15.01,-34.28,-13.66,sit
10.19,2.61,-2.77,-5.7,21.95,4.4,sit
2.13,-9.62,-0.19,-17.47,60.79,20.05,fallb
2.02,-9.19,-0.05,-0.71,57.76,4.28,fallb
1.49,-8.48,-0.6,7.33,65.47,5.94,fallb
1.97,-8.36,-0.45,9.4,84.12,19.15,fallb
1.4,-9.24,0.29,32.78,98.95,14.92,fallb
-0.08,-9.9,1.92,61.53,94.83,-6.34,fallb
-1.07,-10.2,1.62,100.27,62.72,18.43,fallb
-2.11,-11.5,0.67,128.74,29.18,46.52,fallb
-4.97,-9.39,0.2,154.08,-79.27,21.25,fallb
-4.91,-7.95,6.13,50.69,-51.59,41.61,fallb
-3.66,-10.2,5.96,51.88,6.08,61.3,fallb
-8.96,3.17,12.09,43.53,-94.77,-9.5,fallb
4.9,-3.8,2.34,-74.15,-88.73,6.12,fallb
-2.58,-3.32,11.3,-61.67,102.35,-98.73,fallb
8.46,-1.64,12.53,28.47,-201.42,-38.34,fallb
5.28,-2.57,7.58,58.14,-24.66,-120.21,fallb
6.35,-1.41,7.93,45.29,-25.3,-74.81,fallb
2.13,-0.48,7.16,61.87,-71.42,-42.96,fallb
7.1,-2.08,3.91,-18.6,14.47,-11.04,fallb
12.83,0.58,4.03,7.58,-124.24,16.03,fallb
5.36,0.61,3.54,-2.09,-31.41,-10.02,fallb
10.21,-0.13,3.76,1.82,-20.85,-6.64,fallb
7.46,0.57,4.02,-6.17,24.62,9.45,fallb
11.95,0.92,0.77,7,-46.08,-12.92,fallb
9.54,0.36,2.95,-3.08,15.48,-0.27,fallb
9.01,0.32,2.26,-2.56,31.24,-2.64,fallb
8.28,0.32,3.11,-1.27,19.02,-2.98,fallb
8.1,0.39,3.65,-6.44,18.25,-4.09,fallb
7.88,1.04,4.03,-6.62,10.95,-4.66,fallb
8.9,0.37,3.38,0.48,2.02,2.59,fallb
8.68,0.52,3.85,-4.02,13.95,3.37,fallb
8.22,0.34,4.28,-2.62,-0.79,0.77,fallb
8.58,0.25,3.7,-1.7,-2.32,2.57,fallb
8.34,0.22,3.81,-1.72,-0.87,0.97,fallb
8.24,0.28,4.05,-3.44,0.03,1.28,fallb
8.56,0.26,3.79,-3.37,3.37,0.95,fallb
8.12,0.29,3.99,-1.76,-2.2,0.53,fallb
8.16,-0.01,3.95,-1.05,-4.61,-1.36,fallb
8.26,0.35,3.95,-2.09,2.64,1.69,fallb
8.25,0,3.85,-2.01,9.48,-2.64,fallb
7.72,0.61,4.29,0.37,9.02,-1.76,fallb
7.69,0.84,4.4,4.07,-13.2,-4.2,fallb
8.32,0.29,3.82,-3.56,5.4,8.29,fallb
8,0.36,4.75,-4.92,4.05,6.18,fallb
8.02,0.12,4.4,-5.5,1.8,2.53,fallb
7.55,0.17,4.53,-1.76,-4.98,-2.82,fallb
7.95,0.2,4.09,-3.52,1.84,-2.84,fallb
7.87,0.17,4.33,-4.41,3.42,-0.47,fallb
7.95,0.21,4.49,-3.05,0.5,3.25,fallb
7.56,0.22,4.55,0.13,-0.6,-0.95,fallb
7.66,0.28,4.37,-2.73,4.52,-1.11,fallb
7.34,0.32,4.86,-4.02,4.53,0.1,fallb
7.98,0.23,4.54,0.7,-11.44,4.3,fallb
7.71,0.26,4.57,-1.79,2.69,0.11,fallb
7.87,0.21,4.46,0.63,-5.28,-0.39,fallb
7.87,0.21,4.45,-1.6,-8.31,-0.47,fallb
8.01,0.26,4.25,-0.01,-12.75,-1.89,fallb
7.84,0.12,4.27,-2.66,1.77,-1.78,fallb
7.96,0.28,4.35,-0.82,-5.83,0.67,fallb
8.24,0.33,4,-1.92,-5.61,0.84,fallb
7.86,0.11,4.29,-3.82,-9.1,-1.86,fallb
8.5,0.35,3.85,-0.5,-6.5,1.11,fallb
8.11,0.7,4.15,0.76,-0.99,2.43,fallb
8.19,0.25,3.96,0.81,-6.67,-0.11,fallb
8.19,0.24,3.87,-0.94,0.84,-0.46,fallb
8.23,0.36,3.72,-1.85,-1.4,-0.77,fallb
8.64,0.39,3.35,0.74,12.18,-3.33,fallb
7.65,0.27,4.64,-6.87,1.57,-3.35,fallb
7.54,0.37,4.6,-5.62,-16.48,-5.05,fallb
8.09,0.46,4.35,-3.63,-15.69,-4.15,fallb
8.2,0.48,3.97,-2.28,-5.01,1.64,fallb
7.5,0.57,4.7,-3.12,0.22,-2.87,fallb
8.32,0.38,3.93,-3.15,-0.6,-0.85,fallb
7.87,0.46,4.32,-3.18,-11.29,-0.52,fallb
8.16,0.45,3.9,-4.44,-0.31,-2.92,fallb
7.94,0.52,4.24,-4.05,-0.53,-1.22,fallb
8.13,0.51,4.08,-2.69,-3.53,0.12,fallb
8.2,0.38,3.95,-2.53,-0.09,0.32,fallb
8,0.48,4.12,-2.97,-0.18,-0.55,fallb
8.18,0.6,4.09,-3.74,-0.4,-1.08,fallb
8.21,0.44,3.92,-1.07,-7.54,0.8,fallb
8.21,0.41,3.93,-2,-3.73,0.18,fallb
8.12,0.42,3.88,-2.62,-2.94,-0.4,fallb
8.19,0.47,3.89,-2.34,-5.15,-0.12,fallb
8.26,0.46,3.79,-2.25,-1.4,0.36,fallb
8.33,0.45,3.85,-2.76,-3.38,0.5,fallb
8.23,0.48,3.8,-2.05,-8.28,0.02,fallb
8.4,0.51,3.87,-2.44,-3.6,-0.46,fallb
8.35,0.44,3.64,-2.67,-1.38,0.11,fallb
8.36,0.53,3.8,-2.23,-2.98,0.02,fallb
8.32,0.41,3.78,-2.96,-0.65,-0.05,fallb
8.38,0.47,3.66,-2.73,-5.5,-0.89,fallb
8.27,0.5,3.75,-4.4,2.62,-2.21,fallb
8.37,0.43,3.73,-1.53,-1.51,1.37,fallb
8.1,0.98,3.92,0.26,-4.68,3.38,fallb
8.66,0.13,3.42,-0.2,-16.7,-0.41,fallb
2.1,-9.67,-0.87,-2.66,0.71,-8.02,fallb
2.21,-9.71,-0.73,-8.4,8.26,-0.03,fallb
2.38,-9.8,-0.6,-10.47,3.09,-0.5,fallb
2.11,-9.73,-0.41,-8.89,14.89,-1.88,fallb
2.01,-9.84,-0.28,-1.44,22.47,-7.52,fallb
2.34,-9.31,-0.46,1.11,41.85,-9.31,fallb
2.27,-9.08,-0.27,5.25,52.31,-6.4,fallb
2.31,-9.08,-0.1,16.26,58.44,-11.43,fallb
2.04,-8.65,0.39,29.55,44.79,-19.41,fallb
2.2,-8.92,0.99,40.56,63.13,-27.61,fallb
1.41,-8.66,2.38,62.24,65.99,-27.79,fallb
0.72,-7.28,2.42,87.08,46.28,-32.05,fallb
-0.53,-5.35,2.87,112.36,43.93,8.6,fallb
-1.25,-0.74,-1.46,97.84,46.86,3.95,fallb
3.78,4.44,5.46,63.38,-54.46,-32.66,fallb
3.93,19.61,19.61,117.36,12.52,-188.73,fallb
16.3,-0.7,1.83,5.75,-44.85,80.74,fallb
6.21,0.83,9.74,-19.11,92.16,-27.8,fallb
-0.62,0.54,3.75,1.33,-1.94,-27.45,fallb
3.38,-0.82,12.65,-2.12,7.15,-1.05,fallb
0.75,-1.37,7.86,2.33,-12.38,10.6,fallb
2.91,-0.47,7.74,2.82,-10.16,11.6,fallb
4.97,-1.51,7.33,-4.34,-12.28,9.85,fallb
1.15,-0.28,7.51,-8.98,-4.95,-3.59,fallb
2.09,0.33,7.41,-5.63,3.82,-4.65,fallb
3.24,-0.58,8.13,-5.68,19.67,-2.18,fallb
2.54,-0.5,7.99,-1.16,-11.03,-1.21,fallb
2.7,-1.06,7.82,-5.31,28.36,-0.45,fallb
1.88,-0.78,8.86,-0.54,-37.07,-5.34,fallb
4.13,-0.31,7.65,1.69,-45.19,-5.79,fallb
3.79,-0.16,7.54,-4.89,-6.34,-3.86,fallb
3.18,-0.48,7.27,-4.12,-3.36,-0.05,fallb
5,-0.47,7.32,-1.47,-20.31,2.63,fallb
4.09,-0.55,7.72,-3.53,2.63,5.61,fallb
4.33,-0.31,7.43,-2.26,-0.24,2.6,fallb
4.02,-0.68,7.36,-1.32,-5.1,-0.18,fallb
4.67,-0.48,7.06,-0.56,-12.05,1.4,fallb
3.75,-0.54,7.7,-0.47,-6.37,-2.62,fallb
4.58,-0.27,7.06,-2.34,-5.6,4.45,fallb
3.92,-0.66,7.73,-4.83,16.15,2.54,fallb
3.84,-0.25,7,0.98,-16.37,-2.52,fallb
4.82,-0.11,6.72,2.72,-7.42,5.9,fallb
4.38,-0.1,7.78,-2.2,18.5,5.24,fallb
4.03,-0.68,7.48,-0.56,2.53,4.58,fallb
4.14,-0.39,7.19,-3.79,9.47,5.05,fallb
3.45,-0.57,7.35,-2.39,-7.92,-1.52,fallb
4.12,-0.56,6.91,-3.21,-1.9,-0.79,fallb
4.02,-0.76,7.13,-5.11,-1.6,-1.31,fallb
3.94,-0.3,7.44,-2.01,-9.81,-4.23,fallb
4.16,-0.17,7.56,1.18,-5.62,5.27,fallb
4.77,-0.52,7.05,-4.73,13.73,4.27,fallb
3.85,-0.36,7.37,-4.2,6.61,2.64,fallb
3.56,-0.75,7.69,-3.73,-5.95,1.44,fallb
4.62,-0.48,7.16,-2.56,4.66,1.66,fallb
3.85,-0.48,7.44,-0.21,-15.56,-0.92,fallb
4.15,-0.49,7.49,-2.6,4.39,3.14,fallb
4.03,-0.53,7.29,-2.13,4.99,0.85,fallb
3.9,-0.61,7.28,-1.9,0.07,-0.18,fallb
4.06,-0.59,7.36,-2.88,-7.4,-2.12,fallb
4.26,-0.58,7.4,-1.69,-4.15,-0.41,fallb
4,-0.45,7.37,-3.11,6.94,0.53,fallb
4.01,-0.51,7.39,-0.82,2.8,2.37,fallb
3.48,-0.66,7.63,-4,5.15,-3.35,fallb
3.26,-0.65,7.81,-4.04,-8.18,-8.05,fallb
3.45,-0.31,7.54,-1.4,-18.49,-7.37,fallb
4.31,-0.59,7.16,-2.05,-27.71,-10.92,fallb
4.92,0.14,6.79,0.39,-12.77,3.4,fallb
4.71,-0.69,6.84,6.76,5.62,4.58,fallb
4.62,-1.61,7.08,22.85,-25.71,-31.83,fallb
4.26,2.7,7.37,11.99,29.1,-26.66,fallb
4.76,1.04,7.1,-21.1,-33.61,38.93,fallb
5.42,0.79,7.36,-35.16,26.28,15.92,fallb
6.26,-0.51,6.68,-44.37,19.07,18.26,fallb
5.55,-1.3,6.09,-35.6,-27.21,2.08,fallb
3.87,-2.21,6.37,-25.25,-6.95,1.25,fallb
4.74,-2.43,6.23,-12.25,11.11,11.54,fallb
5.59,-1.89,6.84,-3.61,-12.85,10.74,fallb
4.51,-2.21,6.79,-16.64,-15.15,0.63,fallb
5.52,-2.58,6.08,7.88,-1.18,-4.93,fallb
5.31,-2.19,6.36,20.89,23.59,9.69,fallb
3.85,-1.84,7.2,14.16,-6.05,-4.8,fallb
4.36,-1.74,6.73,12.54,-1.67,-14.97,fallb
5.21,-1.24,6.94,22.27,-9.5,-11.08,fallb
5.17,-0.78,7.51,20.36,9.28,-9.73,fallb
3.56,0.17,7.24,9.79,-34.19,-22.2,fallb
5.12,-0.01,6.42,6.94,-5.63,-13.77,fallb
5.19,0.49,6.84,2.74,-7.53,-8.24,fallb
4.99,0.08,7.05,-1.01,-12.36,-4.38,fallb
5.33,0.5,6.63,4.8,-16.41,-3.31,fallb
5.58,0.66,6.53,5.24,-18.38,-6.11,fallb
5.7,1,6.53,1.31,-11.4,-3.85,fallb
5.83,0.89,6.02,6.01,-24.89,-3.14,fallb
6.03,1.48,5.69,1.77,-17.15,0.91,fallb
6.42,-0.13,5.79,-2.16,4.75,5.82,fallb
6.28,1.03,5.32,5.23,-10.13,2.18,fallb
6.02,1.1,6.19,3.64,-6.28,-3.46,fallb
3.07,-8.49,-0.89,11.51,-37.31,-12.76,fallb
1.64,-9.56,-0.13,-4.77,37.55,-9.11,fallb
1.61,-9.46,0.06,-9.88,-54.96,4.77,fallb
2.45,-9.87,0.29,-10.08,-75.22,1.96,fallb
3.57,-9.37,-0.45,-14.27,43.4,2.47,fallb
2.36,-9.05,-0.49,-12.99,68.56,-2.15,fallb
2.11,-8.01,-0.82,-15.51,98.81,-12.42,fallb
2.82,-8.51,-0.43,-32.1,102.79,-0.88,fallb
3.04,-10.83,0.44,-28.38,220.56,52.27,fallb
0.23,-10.76,2.05,30.88,187.47,9.67,fallb
-0.27,-9.42,1.84,89.83,128.08,0.91,fallb
-1.44,-9.44,0.07,131.15,-21.53,74.19,fallb
-4.09,-8.88,-2.8,154.18,-138.5,86.13,fallb
-2.91,-4.08,-1.69,116.5,-57.56,25.87,fallb
-3,-5.2,3.54,74.45,0.02,-12.84,fallb
-0.06,-9.58,6.47,-14.62,58.24,-8.09,fallb
-6.19,19.61,19.16,15.02,-94.25,59.92,fallb
3.34,-5.9,6.15,113.92,-81.12,-59.89,fallb
-3.12,1.04,3.68,57.79,-161.34,-74.53,fallb
1.07,1.75,1.86,-16.77,150.85,-75.81,fallb
3.44,-0.8,13.1,-18.18,-34.47,57.66,fallb
0.13,1.61,5.97,-13.29,8.38,4.76,fallb
2.47,0.32,7.44,-0.53,-9.89,-8.69,fallb
2.18,-0.26,10.05,-1.91,-19.9,10.34,fallb
3.56,0.6,6.43,-2.64,5.01,1.53,fallb
3.35,-0.45,7.75,-0.69,-2.2,-1.05,fallb
4.15,0.01,7.31,-3.14,-1.14,5.34,fallb
3.09,0.02,8.05,-3.34,-17.31,3.81,fallb
4.69,-0.3,6.99,2.15,-27.63,0.81,fallb
4.89,0,7.01,-1.85,-3.73,2.56,fallb
3.97,0.27,7.43,-6.84,39.5,-2.7,fallb
3.36,-0.17,7.62,-2.93,8.27,-1.89,fallb
3.64,-0.23,7.47,-2.77,-3.63,-1.68,fallb
4.35,0.2,7.04,0.33,2.19,-0.17,fallb
3.47,0.02,7.63,-4.57,6.18,0.74,fallb
3.77,-0.76,7.14,-8.21,25.79,-6.63,fallb
2,0.61,8.19,-1.83,2.11,-2.7,fallb
3.1,-0.01,7.46,-1.37,-14.19,3.36,fallb
3.23,0.03,7.54,-1.89,-7.08,6.48,fallb
3.43,-0.31,7.37,-3.45,-1.11,4.18,fallb
3.18,-0.24,7.58,-3.69,-2.24,1.44,fallb
3.14,-0.18,7.71,-2,-6.45,-0.1,fallb
3.3,-0.14,7.73,-3.13,-3.01,1.18,fallb
3.34,-0.09,7.64,-1.11,-3.63,0.79,fallb
2.75,-0.04,7.95,-1.58,-6.82,-0.32,fallb
2.95,-0.11,7.64,-2.31,-3.66,-1.8,fallb
3.12,-0.19,7.63,-3.24,0.2,-0.51,fallb
3.25,-0.09,7.65,-2.62,2.25,1.92,fallb
2.96,-0.12,7.68,-1.68,-4.82,1.26,fallb
3.23,-0.01,7.73,-2.05,-8.75,-1.95,fallb
3.2,-0.15,7.71,-3.38,-7.56,-2.17,fallb
3.53,-0.18,7.66,-2.21,-4.98,0.98,fallb
3.01,-0.02,7.77,-2.24,-4.85,-2.08,fallb
3.42,-0.13,7.47,-4.37,3.01,-1.83,fallb
3.15,-0.18,7.72,-2.94,0.57,-0.03,fallb
3.37,-0.06,7.6,-3.38,2.77,1.31,fallb
3.05,-0.18,7.72,-1.9,-2.56,1.24,fallb
3.1,-0.1,7.73,-2.8,-1.48,-0.56,fallb
3.06,-0.13,7.83,-3.16,-0.98,-0.67,fallb
3.21,-0.2,7.69,-3.08,-0.63,-0.15,fallb
3.23,-0.17,7.65,-2.91,-1.12,-0.67,fallb
3.35,-0.21,7.59,-2.16,-3.47,0.3,fallb
3.22,-0.21,7.66,-1.56,-5.32,0.66,fallb
3.24,-0.2,7.8,-2.57,-0.73,0.07,fallb
3.26,-0.12,7.62,-2.9,-0.49,-0.54,fallb
3.25,-0.21,7.68,-2.93,-0.74,-0.37,fallb
3.15,-0.17,7.72,-2.15,-2.36,-0.28,fallb
3.24,-0.14,7.62,-1.52,-3.69,-0.66,fallb
3.06,-0.16,7.68,-1.34,-7.28,-0.37,fallb
3.44,-0.08,7.66,-1.33,-4.72,-0.36,fallb
3.38,-0.15,7.58,-2,-1.98,-0.72,fallb
3.39,-0.09,7.63,-1.17,-3.3,-1.26,fallb
3.26,0.01,7.65,0.21,-6.08,-1.61,fallb
3.51,0,7.54,-2.34,-0.89,-0.18,fallb
3.51,-0.03,7.6,-1.85,-0.85,-1.4,fallb
3.6,-0.07,7.56,-2.64,0.75,-0.4,fallb
3.31,0.02,7.61,-2.33,-4.08,-0.11,fallb
3.78,-0.06,7.47,-3.37,-5.24,-0.34,fallb
4.03,-0.17,7.35,0.98,-5.95,-2.18,fallb
3.72,0.04,7.58,1.35,-9.76,0.11,fallb
4.3,0.18,7.14,3.66,-13.4,0.54,fallb
4.27,0.27,7.09,-1.33,-5.44,-2.89,fallb
4.17,0.37,7.22,-1.69,-5.44,-2.98,fallb
3.76,-0.02,7.68,4.23,19.4,-11.86,fallb
4.16,1.09,7.29,0.98,5.43,-9.09,fallb
5.27,1.35,6.92,-4.45,-11.47,1.18,fallb
4.29,0.15,7.19,5.27,-11.73,3.44,fallb
4.56,1.07,7.02,0.86,-15.79,-1.13,fallb
4.87,0.87,6.88,-2.72,1.83,-1.57,fallb
4.5,0.92,7.13,0.12,-2.33,-0.88,fallb
4.62,1.28,6.91,0.89,-6.88,3.13,fallb
4.71,1.36,6.68,4.42,5.73,2.08,fallb
4.75,0.62,6.91,-7.69,8.06,16.85,fallb
3.73,0.36,7.51,-11.59,14.84,-3.76,fallb
4.23,0.62,7.29,-2.62,-8.53,2.13,fallb
4.23,0.56,7.02,-6.26,1.81,-0.37,fallb
0.27,-6.79,-0.71,-5.88,-11.55,9.08,fallb
-0.55,-13.52,0.04,21.17,-57.24,1.07,fallb
0.65,-8.87,-0.7,10.5,-46.79,-6.95,fallb
1.5,-10.26,-0.39,-5.57,-1.33,-5.33,fallb
1.36,-9.8,-0.15,-7.54,5.56,-4.85,fallb
1.53,-9.34,0.06,-9.33,25.52,-9.58,fallb
1.45,-8.93,-0.22,-2.66,24.17,-21.88,fallb
1.66,-8.25,-0.55,-0.56,36.37,-28.86,fallb
2.2,-8.19,-0.78,-13.07,65.47,-25.12,fallb
1.97,-10.04,0.12,-13.07,105.53,2.24,fallb
2.12,-10.18,0.78,12.94,147.53,-0.05,fallb
0.43,-9.65,0.95,69.02,111.6,-15.67,fallb
-0.17,-7.5,0.54,106.01,92.89,-9.66,fallb
-2.23,-8.75,0.27,140.05,25.57,40.34,fallb
0.5,1.63,7.26,16.35,78.11,-78.89,fallb
-2.94,2.64,4.04,80.08,-41.15,-10.99,fallb
0.43,17.17,19.61,54.94,-105.2,-216.02,fallb
6.31,-6.47,-2.61,116.1,-123.04,21.56,fallb
-0.17,2.8,1.5,16.54,-77.41,-71.84,fallb
-1.8,3.1,5.9,11.88,-15.53,-99.55,fallb
7.05,-1.07,11.46,-3.79,32.05,10.41,fallb
3.05,-0.75,6.71,2.75,-5.71,6.78,fallb
4.08,-0.51,6.46,-2.92,2.59,-3.08,fallb
3.66,-0.81,7.52,-7.15,-3.4,-3.31,fallb
4.43,-0.56,7.2,2.97,-17.85,0.72,fallb
4.01,-0.93,7.74,-9.79,5.04,4.95,fallb
4.64,-0.7,7.22,4.04,-14.33,-1.69,fallb
3.99,-0.66,7.01,-1.5,8.33,0.37,fallb
3.7,-0.7,7.47,0.95,-6.84,-2.64,fallb
3.85,-0.58,7.38,-2.37,1.67,-3.6,fallb
3.96,-0.43,7.38,0.54,-8.7,-5.81,fallb
4.03,-0.64,7.63,5.22,-24.79,-7.53,fallb
4.62,-0.28,7.08,13.85,-2.71,-7.53,fallb
4.99,0.29,6.83,15.18,18.18,-0.5,fallb
5.5,0.45,6,8.24,-1.92,3.47,fallb
5.99,0.64,6.38,-13.08,9.65,1.32,fallb
4.64,0.13,7.24,-10.93,17.5,-2.61,fallb
5.06,0.28,7.03,-4.77,6.99,0.51,fallb
5.09,0.23,6.69,-2.32,-9.24,0.74,fallb
4.83,-0.49,6.51,-0.44,-15.2,3.12,fallb
5.09,0.23,6.87,-5.79,1.53,0.33,fallb
5.45,-0.05,6.76,-3.94,-7.57,2.12,fallb
5.29,0.12,6.65,0.54,2.55,0.32,fallb
5.13,0.13,6.72,-2.01,1.21,0.96,fallb
5.4,0.23,6.51,-2.04,2.47,-0.5,fallb
5.24,-0.44,6.64,-6.77,33.4,-5.05,fallb
5.67,0.3,6.72,-3.68,10.08,4.47,fallb
4.11,-0.48,7.29,-5.77,6.23,-3.02,fallb
4.69,0.19,7.12,-3.92,0.31,-1.56,fallb
4.13,-0.06,7.37,-2.57,-9.37,2.82,fallb
4.7,-0.12,7.02,-2.18,-2.21,0.59,fallb
4.34,-0.03,7.27,-2.89,-0.58,-0.25,fallb
4.94,0.4,6.35,-7.2,9.56,2.34,fallb
3.79,-0.2,7.13,-2.05,-16.91,-2.83,fallb
4.81,0.14,6.97,-3.37,-6.23,1.4,fallb
4.16,-0.23,7.4,-3.33,-1.35,2.33,fallb
4.86,0.04,7.05,0.02,-14.15,-0.37,fallb
4.45,-0.05,7.31,-1.78,-5.52,-0.76,fallb
4.66,-0.1,7.09,-1.73,-9.06,-0.52,fallb
4.75,0.13,6.95,-2.63,-1.55,-0.74,fallb
4.76,0.09,6.95,-1.92,-4.33,0.93,fallb
4.62,0.07,7.04,-3.05,-0.83,-0.1,fallb
4.79,0.03,6.93,-2.82,-1.73,-0.31,fallb
4.83,0.02,6.99,-2.38,-4.05,-0.4,fallb
4.97,0.06,6.93,-2.56,-1.81,0.26,fallb
4.87,0.06,7.05,-2.9,-1.21,0.08,fallb
4.82,0.08,6.91,-2.4,-1.8,0.22,fallb
4.76,0.07,7.03,-2.08,-3.68,-0.4,fallb
4.8,0,6.91,-2.7,-2.27,-0.19,fallb
5.07,0,6.87,-2.47,-2.76,-0.18,fallb
5.03,0.05,6.85,-2.5,-1.11,0.11,fallb
4.99,0.05,6.82,-2.76,-1.32,0,fallb
4.96,0.02,6.92,-2.57,-1.99,-0.05,fallb
4.8,0.05,7.04,-2.4,-2.07,-0.15,fallb
4.89,0.02,6.95,-2.79,-0.89,-0.37,fallb
4.95,0.07,6.87,-2.39,-2.66,-0.26,fallb
4.98,0.1,6.84,-2.56,-2.99,-0.35,fallb
4.97,0.1,6.8,-2.74,-1.52,0.02,fallb
5.04,0.12,6.85,-2.18,-2.4,-0.05,fallb
4.87,0.07,7.01,-3.28,-1.28,-0.5,fallb
5.07,0.08,6.85,-2.87,-1.34,-0.39,fallb
5.05,0.11,6.83,-2.03,-3.08,0.03,fallb
5.16,0.02,6.81,-2.26,-3.11,-0.05,fallb
5.06,0.09,6.85,-2.87,3.82,1.17,fallb
4.91,-0.02,7,-2.73,-0.89,-0.06,fallb
5.2,0.05,6.73,-3.15,0.63,0.41,fallb
5.18,0.12,6.68,-4.87,9.79,3.56,fallb
4.53,-0.14,7.24,-1.33,-3.6,-0.14,fallb
4.83,0,7.01,-2.82,-2.03,-0.76,fallb
4.91,0.08,6.9,-2.76,-1.12,-0.16,fallb
4.85,0.03,6.94,-2.15,-4.84,-0.85,fallb
4.98,0,6.94,-2.73,-3.83,-0.15,fallb
4.91,0.1,6.91,-1.61,-3.44,-1.15,fallb
4.75,-0.05,7.05,-2.9,1.54,0.44,fallb
5.07,-0.02,6.81,-2.05,-3.88,-0.32,fallb
5.05,0.03,6.83,-2.63,-0.95,0.2,fallb
-0.16,-9.65,-2.08,19.16,-30.87,-32.25,fallb
-1.38,-9.86,-1.16,17.82,12.6,-5.28,fallb
0.97,-10.54,-1.26,7.96,-3.24,-6.45,fallb
1.64,-9.92,-1.12,12.54,-0.83,-16.43,fallb
1.3,-9.64,-1.05,7.77,4.98,-21.12,fallb
1.1,-9.48,-0.66,7.31,1.2,-19.55,fallb
1.56,-8.65,-0.5,14.42,-12.34,-29.3,fallb
1.69,-7.6,-0.49,14.52,-3.88,-25.61,fallb
2.5,-8.17,-0.72,-14.71,100.44,-3.98,fallb
2.89,-11.31,0.33,-17.9,188.82,39.16,fallb
0.65,-11.14,3.16,35.2,223.45,-9.15,fallb
0.47,-9.15,1.06,78.25,222.46,-21.6,fallb
-6.23,-4.69,1.87,112.62,17.97,101.02,fallb
-1.9,-6.5,-5.32,134.02,-144.86,135.34,fallb
0.47,-3.28,0.73,75.4,-35.95,36.4,fallb
1.39,-19.61,4.12,-64.45,-177.57,0.53,fallb
-0.4,8.09,19.51,41.8,146.89,64.44,fallb
5.56,-2.56,-2.25,114.68,-31.12,-117.84,fallb
3.53,1.78,3.81,93.25,-161.57,-125.21,fallb
6.82,8.15,8.18,-116.57,188.02,-30.89,fallb
1.51,-2.25,8.65,62.21,-137.66,-12.96,fallb
0.36,2.31,6.77,-4.89,-21.58,24.47,fallb
3.37,1.49,9.01,-3.01,-27.89,4.12,fallb
3.41,0.24,7.27,0.61,-36.15,5.33,fallb
3.96,-0.02,8.06,14.56,-31.2,6.91,fallb
2.02,0.4,9.04,30.69,-84.63,-2.84,fallb
4.31,1.56,5.74,21.95,-0.29,11.23,fallb
3.16,2.24,6.13,-34.57,56.45,26.44,fallb
5.53,-0.9,9.39,-26.27,12.53,25.04,fallb
0.93,0.49,8.21,-14.73,17.92,-18.13,fallb
1.49,-0.41,8.37,-13.63,27.91,9.66,fallb
4.73,-1.75,7.87,-4.76,31.71,8.89,fallb
2.54,-0.5,8.56,-3.89,1.78,5.62,fallb
3.15,0.24,8.85,-1.65,-23.69,4.89,fallb
2.01,-0.52,7.91,-0.97,-14.89,4.95,fallb
3.11,-0.45,7.64,-4.2,-5.13,4.61,fallb
3.23,-0.52,7.82,0.15,-23.03,-8.31,fallb
3.95,-0.42,7.34,-3.34,3.37,12.15,fallb
3.18,-0.75,7.64,-8.15,-2.26,7.94,fallb
2.25,-0.63,7.98,2.54,-44.03,-17.55,fallb
5.43,-0.64,5.77,0.85,-7.05,5.44,fallb
4.92,0,7.37,-3.18,-4.05,2.07,fallb
4.16,-0.41,7.43,-1.79,-0.79,-2.67,fallb
4.35,-0.22,7.38,-3.67,1.86,-1.37,fallb
3.94,-0.17,7.33,-3.03,2.68,-2.59,fallb
2.55,-3.5,6.04,-9.27,12.98,-10.24,fallb
4.33,0.19,7.32,-6.08,-5.18,-1.59,fallb
4.69,-0.18,7.17,0.28,-5.63,-0.44,fallb
4.66,-0.45,7,3.34,17.75,4.92,fallb
3.87,-0.12,6.93,-1.56,17.66,-3.15,fallb
3.45,-0.42,7.47,-14.73,0.43,-8.25,fallb
3.16,-0.28,7.78,-3.5,7.6,-2.11,fallb
3.8,-0.03,7.41,5.99,-6.84,2.5,fallb
3.58,-0.06,7.25,0.15,-0.27,-0.74,fallb
3.68,-0.28,7.31,0.9,-0.26,-4.31,fallb
3.25,0.26,7.48,-0.95,5.31,-2.86,fallb
3.99,-0.18,7.32,-0.56,-0.96,-0.69,fallb
3.38,0.01,7.63,-3.6,-4.56,-3.81,fallb
3.71,0.29,7.48,-3.53,-6.07,-4.27,fallb
3.72,0.11,7.5,-1.92,-6.66,-1.89,fallb
3.84,0.15,7.48,0.48,-7.94,1.21,fallb
3.64,0,7.58,-0.99,-4.55,-0.49,fallb
4.08,0.13,7.33,-3.8,0.27,0.73,fallb
4.05,0.32,7.31,-2.95,5.71,1.15,fallb
3.97,-0.03,7.47,-4.94,7.5,-0.3,fallb
4.02,0.2,7.42,-1.42,-1.38,-1.42,fallb
4.11,0.16,7.3,-3.95,-6.25,-2.23,fallb
4.28,0.18,7.14,-0.37,-13.66,1.23,fallb
4.17,0.24,7.34,-1.53,-6.99,0.88,fallb
4.28,0.24,7.25,-1.44,-5.47,0.3,fallb
4.33,0.21,7.15,-2.68,-1.66,-0.12,fallb
4.32,0.36,7.26,-1.88,-1.63,-0.22,fallb
